"Custom Action",カスタムアクション
"Custom Admin Events",カスタム管理イベント
"Custom Admin Path",カスタム管理者パス
"Custom Admin URL",カスタム管理者URL
"Custom CSS","カスタム CSS"
"Custom Configurable Cron Jobs",カスタム設定可能なCronジョブ
"Custom Crontab Events",カスタムCrontabイベント
"Custom Design",カスタムデザイン
"Custom Design Update",カスタムデザインのアップデート
"Custom Doc Events",コアDocイベント
"Custom Email 1",カスタムメールアドレス１
"Custom Email 2",カスタムメールアドレス２
"Custom Endpoint Hostname or IP-Address",カスタムエンドポイントホスト名かIPアドレス
"Custom Frontend Events",コアフロントエンドイベント
"Custom Global Cron Jobs",コアグローバルCronジョブ
"Custom Global Events",コアグローバルイベント
"Custom Layout",カスタムレイアウト
"Custom Layouts",カスタムレイアウト
"Custom Options",カスタムオプション
"Custom Path",カスタムパス
"Custom Price",カスタム価格
"Custom REST Events",コアRESTイベント
"Custom SOAP Events",コアSOAPイベント
"Custom Theme",カスタムテーマ
"Custom Types",カスタムタイプ
"Custom Value",カスタム値
"Custom Variable ""%1""","カスタム変数 ""%1"""
"Custom Variables",カスタム変数
"Custom design from",カスタムデザイン元
"Custom design to",カスタムデザイン先
"Custom options have different types.",カスタムオプションには異なるタイプがあります。
"Custom options let customers choose the product variations they want.",カスタムオプションは商品に対するバリエーションを提案できます。
"Custom options with price type ""percent"" is not available for configurable product.","コンフィグ製品では、価格タイプ ""パーセント""のカスタムオプションは使用できません。"
"Custom price if available",利用できればカスタム価格
"Custom storage message",カスタムストーレッジメッセージ
"Custom1 Contact Email",カスタム問い合わせメールアドレス1
"Custom1 Contact Name",カスタム問い合わせ担当者名1
"Custom2 Contact Email",カスタム問い合わせメールアドレス2
"Custom2 Contact Name",カスタム問い合わせ担当者名2
Customer,顧客
"Customer #%1.","顧客 #%1."
"Customer %1","顧客 %1"
"Customer %name has left a new comment:","顧客%nameは新しいコメントを残しました:"
"Customer Account Address",顧客アカウントアドレス
"Customer Account Edit",顧客アカウントの編集
"Customer Address",顧客住所
"Customer Address %1","顧客の住所 %1"
"Customer Address %1 Default %2 Address",顧客アドレス%1デフォルト%2アドレス
"Customer Address Attributes","Customer Address Attributes"
"Customer Address Eav Attributes",顧客アドレス属性
"Customer Address Registration",顧客の住所登録
"Customer Attributes",顧客の属性
"Customer Configuration",顧客設定
"Customer Eav Attributes",顧客のEav属性
"Customer Email",カスタムEメール
"Customer First Name",顧客名
"Customer Grid",顧客グリッド
"Customer Group",顧客グループ
"Customer Group already exists.",顧客グループは既に存在します
"Customer Group:",顧客グループ:
"Customer Groups",顧客グループ
"Customer ID",顧客ID
"Customer Id","顧客 Id"
"Customer Information",顧客情報
"Customer Invitation Email Sender",顧客招待メール送信者
"Customer Invitation Email Template",顧客招待メールテンプレート
"Customer Invitations",顧客招待
"Customer Last Name",顧客姓
"Customer Login",ログイン
"Customer My Account (All Pages)","マイアカウント (全ページ)"
"Customer Name",顧客名
"Customer Name: %1","顧客名: %1"
"Customer Notification",顧客通知
"Customer Order Status Notification",顧客注文状態通知
"Customer Packaging",顧客自身による梱包
"Customer Registration",顧客登録
"Customer Reviews",顧客レビュー
"Customer Reviews Report",顧客レビューレポート
"Customer Segment",顧客セグメント
"Customer Segment Report",顧客セグメントレポート
"Customer Segment Report '%1'","顧客セグメントレポート '%1'"
"Customer Segments",顧客セグメント
"Customer Segments Report",顧客区分レポート
"Customer Service",顧客サービス
"Customer Shopping Carts",ショッピングカート
"Customer Since",顧客作成日
"Customer Store Credit Amount %1 %2:","顧客店舗クレジット額 %1 %2:"
"Customer Supplied Package",顧客サプライドパッケージ
"Customer Support",顧客サポート
"Customer Tax Class",顧客課税区分
"Customer Tax Classes",顧客税区分
"Customer View",フロントエンドを表示
"Customer Wish List Report",顧客ほしい物リストレポート
"Customer address id column is not specified",顧客住所のid列が指定されていません。
"Customer could not be deleted.",顧客は削除できませんでした。
"Customer earned promotion extra %1.","顧客はプロモーションを余分に%1獲得しました。"
"Customer has been unlocked successfully.",顧客のロックが解除されました。
"Customer is %1 to newsletter.","顧客はニュースレターの%1です。"
"Customer is already registered",顧客は既に登録済みです
"Customer notified",顧客への通知
